image_file,time,truth,category,lower,estimate,upper
[1015]_30-11-2014_0050.jpg,2014-11-29 11:50:20,,new,14,15,17
[1016]_30-11-2014_0100.jpg,2014-11-29 12:00:20,,new,12,12,15
[1017]_30-11-2014_0110.jpg,2014-11-29 12:10:20,,new,13,14,15
[1018]_30-11-2014_0120.jpg,2014-11-29 12:20:20,,new,12,14,15
[1019]_30-11-2014_0130.jpg,2014-11-29 12:30:20,,new,13,14,14
[1020]_30-11-2014_0140.jpg,2014-11-29 12:40:20,,new,13,13,14
[1021]_30-11-2014_0150.jpg,2014-11-29 12:50:20,,new,13,14,14
[1022]_30-11-2014_0200.jpg,2014-11-29 13:00:20,13,train,12,12,13
[1023]_30-11-2014_0210.jpg,2014-11-29 13:10:20,,new,12,13,13
[1024]_30-11-2014_0220.jpg,2014-11-29 13:20:20,,new,10,13,13
[1025]_30-11-2014_0230.jpg,2014-11-29 13:30:20,,new,13,13,13
[1026]_30-11-2014_0240.jpg,2014-11-29 13:40:20,,new,13,13,13
[1027]_30-11-2014_0250.jpg,2014-11-29 13:50:20,,new,13,14,17
[1028]_30-11-2014_0300.jpg,2014-11-29 14:00:20,,new,11,11,11
[1029]_30-11-2014_0310.jpg,2014-11-29 14:10:20,,new,9,10,11
[1030]_30-11-2014_0320.jpg,2014-11-29 14:20:20,,new,11,11,11
[1031]_30-11-2014_0330.jpg,2014-11-29 14:30:20,,new,11,11,11
[1032]_30-11-2014_0340.jpg,2014-11-29 14:40:20,11,train,11,11,11
[1033]_30-11-2014_0350.jpg,2014-11-29 14:50:20,,new,9,10,10
[1034]_30-11-2014_0400.jpg,2014-11-29 15:00:20,,new,11,11,11
[1035]_30-11-2014_0410.jpg,2014-11-29 15:10:20,,new,12,12,12
[1036]_30-11-2014_0420.jpg,2014-11-29 15:20:20,,new,13,13,13
[1037]_30-11-2014_0430.jpg,2014-11-29 15:30:20,,new,8,12,12
[1038]_30-11-2014_0440.jpg,2014-11-29 15:40:20,,new,8,12,13
[1039]_30-11-2014_0450.jpg,2014-11-29 15:50:20,,new,8,12,12
[1040]_30-11-2014_0500.jpg,2014-11-29 16:00:20,,new,10,14,14
[1041]_30-11-2014_0510.jpg,2014-11-29 16:10:20,,new,13,13,15
[1042]_30-11-2014_0520.jpg,2014-11-29 16:20:20,,new,13,14,14
[1043]_30-11-2014_0530.jpg,2014-11-29 16:30:20,,new,14,14,14
[1044]_30-11-2014_0540.jpg,2014-11-29 16:40:20,,new,11,12,12
[1045]_30-11-2014_0550.jpg,2014-11-29 16:50:20,,new,13,13,13
[1046]_30-11-2014_0600.jpg,2014-11-29 17:00:20,,new,12,13,13
[1047]_30-11-2014_0610.jpg,2014-11-29 17:10:20,,new,13,14,14
[1048]_30-11-2014_0620.jpg,2014-11-29 17:20:20,,new,13,13,14
[1049]_30-11-2014_0630.jpg,2014-11-29 17:30:20,,new,13,14,14
[1050]_30-11-2014_0640.jpg,2014-11-29 17:40:20,,new,16,18,18
[1051]_30-11-2014_0650.jpg,2014-11-29 17:50:20,,new,17,18,18
[1052]_30-11-2014_0700.jpg,2014-11-29 18:00:20,,new,18,19,19
[1053]_30-11-2014_0710.jpg,2014-11-29 18:10:20,19,test,16,18,18
[1054]_30-11-2014_0720.jpg,2014-11-29 18:20:20,,new,18,19,19
[1055]_30-11-2014_0730.jpg,2014-11-29 18:30:20,,new,19,20,20
[1056]_30-11-2014_0740.jpg,2014-11-29 18:40:20,,new,19,21,22
[1057]_30-11-2014_0750.jpg,2014-11-29 18:50:20,,new,19,21,22
[1058]_30-11-2014_0800.jpg,2014-11-29 19:00:20,23,train,22,23,23
[1059]_30-11-2014_0810.jpg,2014-11-29 19:10:20,24,train,24,24,24
[1060]_30-11-2014_0820.jpg,2014-11-29 19:20:20,,new,17,19,21
[1061]_30-11-2014_0830.jpg,2014-11-29 19:30:20,,new,20,24,24
[1062]_30-11-2014_0840.jpg,2014-11-29 19:40:20,,new,22,23,23
[1063]_30-11-2014_0850.jpg,2014-11-29 19:50:20,,new,24,26,27
[1064]_30-11-2014_0900.jpg,2014-11-29 20:00:20,,new,23,25,26
[1065]_30-11-2014_0910.jpg,2014-11-29 20:10:20,,new,24,26,26
[1066]_30-11-2014_0920.jpg,2014-11-29 20:20:20,,new,21,25,25
[1067]_30-11-2014_0930.jpg,2014-11-29 20:30:20,,new,22,23,23
[1068]_30-11-2014_0940.jpg,2014-11-29 20:40:20,,new,24,26,26
[1069]_30-11-2014_0950.jpg,2014-11-29 20:50:20,,new,27,27,27
[1070]_30-11-2014_1000.jpg,2014-11-29 21:00:20,,new,27,27,27
[1071]_30-11-2014_1010.jpg,2014-11-29 21:10:20,,new,27,27,27
[1072]_30-11-2014_1020.jpg,2014-11-29 21:20:20,,new,26,27,27
[1073]_30-11-2014_1030.jpg,2014-11-29 21:30:20,,new,23,29,31
[1074]_30-11-2014_1040.jpg,2014-11-29 21:40:20,,new,28,28,28
[1075]_30-11-2014_1050.jpg,2014-11-29 21:50:20,,new,27,28,28
[1076]_30-11-2014_1100.jpg,2014-11-29 22:00:20,,new,30,32,32
[1077]_30-11-2014_1110.jpg,2014-11-29 22:10:20,,new,30,34,34
[1078]_30-11-2014_1120.jpg,2014-11-29 22:20:20,,new,32,34,34
[1079]_30-11-2014_1130.jpg,2014-11-29 22:30:20,,new,32,34,34
[1080]_30-11-2014_1140.jpg,2014-11-29 22:40:20,,new,31,34,34
[1081]_30-11-2014_1150.jpg,2014-11-29 22:50:20,,new,32,35,36
[1082]_30-11-2014_1200.jpg,2014-11-29 23:00:20,,new,29,34,36
[1083]_30-11-2014_1210.jpg,2014-11-29 23:10:20,,new,32,34,34
[1084]_30-11-2014_1220.jpg,2014-11-29 23:20:20,33,validate,30,32,32
[1085]_30-11-2014_1230.jpg,2014-11-29 23:30:20,,new,33,36,38
[1086]_30-11-2014_1240.jpg,2014-11-29 23:40:20,,new,30,34,34
[1087]_30-11-2014_1250.jpg,2014-11-29 23:50:20,,new,30,35,36
[1088]_30-11-2014_1300.jpg,2014-11-30 00:00:20,,new,30,32,34
[1089]_30-11-2014_1310.jpg,2014-11-30 00:10:20,,new,33,35,36
[1090]_30-11-2014_1330.jpg,2014-11-30 00:30:20,,new,32,35,37
[1091]_30-11-2014_1340.jpg,2014-11-30 00:40:20,,new,34,35,35
[1092]_30-11-2014_1350.jpg,2014-11-30 00:50:20,,new,36,36,37
[1093]_30-11-2014_1400.jpg,2014-11-30 01:00:20,,new,35,36,37
[1094]_30-11-2014_1410.jpg,2014-11-30 01:10:20,,new,35,36,37
[1095]_30-11-2014_1420.jpg,2014-11-30 01:20:20,,new,33,35,36
[1096]_30-11-2014_1430.jpg,2014-11-30 01:30:20,37,train,35,37,38
[1097]_30-11-2014_1440.jpg,2014-11-30 01:40:20,,new,37,38,38
[1098]_30-11-2014_1450.jpg,2014-11-30 01:50:20,,new,37,39,39
[1099]_30-11-2014_1500.jpg,2014-11-30 02:00:20,,new,38,40,42
[1100]_30-11-2014_1510.jpg,2014-11-30 02:10:20,38,test,39,40,40
[1101]_30-11-2014_1520.jpg,2014-11-30 02:20:20,,new,40,40,40
[1102]_30-11-2014_1530.jpg,2014-11-30 02:30:20,40,train,40,40,41
[1103]_30-11-2014_1540.jpg,2014-11-30 02:40:20,,new,40,41,41
[1104]_30-11-2014_1550.jpg,2014-11-30 02:50:20,,new,41,41,41
[1105]_30-11-2014_1600.jpg,2014-11-30 03:00:20,,new,40,41,41
[1106]_30-11-2014_1610.jpg,2014-11-30 03:10:20,,new,40,41,42
[1107]_30-11-2014_1620.jpg,2014-11-30 03:20:20,39,train,38,39,40
[1108]_30-11-2014_1630.jpg,2014-11-30 03:30:20,,new,37,40,40
[1109]_30-11-2014_1640.jpg,2014-11-30 03:40:20,,new,38,40,42
[1110]_30-11-2014_1650.jpg,2014-11-30 03:50:20,,new,36,41,43
[1111]_30-11-2014_1700.jpg,2014-11-30 04:00:20,,new,39,41,42
[1112]_30-11-2014_1710.jpg,2014-11-30 04:10:20,,new,40,42,42
[1113]_30-11-2014_1720.jpg,2014-11-30 04:20:20,,new,37,40,42
[1114]_30-11-2014_1730.jpg,2014-11-30 04:30:20,,new,40,41,42
[1115]_30-11-2014_1740.jpg,2014-11-30 04:40:20,,new,40,41,42
[1116]_30-11-2014_1750.jpg,2014-11-30 04:50:20,,new,40,42,42
[1117]_30-11-2014_1800.jpg,2014-11-30 05:00:20,,new,40,44,46
[1118]_30-11-2014_1810.jpg,2014-11-30 05:10:20,,new,40,42,42
[1119]_30-11-2014_1820.jpg,2014-11-30 05:20:20,,new,39,41,43
[1120]_30-11-2014_1830.jpg,2014-11-30 05:30:20,,new,38,41,41
[1121]_30-11-2014_1840.jpg,2014-11-30 05:40:20,,new,39,41,41
[1122]_30-11-2014_1850.jpg,2014-11-30 05:50:20,,new,40,41,41
[1123]_30-11-2014_1900.jpg,2014-11-30 06:00:20,,new,36,40,40
[1124]_30-11-2014_1910.jpg,2014-11-30 06:10:20,,new,38,40,40
[1125]_30-11-2014_1920.jpg,2014-11-30 06:20:20,,new,37,39,39
[1126]_30-11-2014_1930.jpg,2014-11-30 06:30:20,,new,37,39,39
[1127]_30-11-2014_1940.jpg,2014-11-30 06:40:20,,new,37,39,39
[1128]_30-11-2014_1950.jpg,2014-11-30 06:50:20,,new,37,39,40
[1129]_30-11-2014_2000.jpg,2014-11-30 07:00:20,,new,37,39,40
[1130]_30-11-2014_2010.jpg,2014-11-30 07:10:20,,new,37,39,41
[1131]_30-11-2014_2020.jpg,2014-11-30 07:20:20,,new,36,39,39
[1132]_30-11-2014_2030.jpg,2014-11-30 07:30:20,,new,36,38,40
[1133]_30-11-2014_2040.jpg,2014-11-30 07:40:20,,new,36,38,38
[1134]_30-11-2014_2050.jpg,2014-11-30 07:50:20,,new,36,38,38
[1135]_30-11-2014_2100.jpg,2014-11-30 08:00:20,,new,35,38,40
[1136]_30-11-2014_2110.jpg,2014-11-30 08:10:20,40,validate,39,41,43
[1137]_30-11-2014_2120.jpg,2014-11-30 08:20:20,,new,35,38,38
[1138]_30-11-2014_2130.jpg,2014-11-30 08:30:20,,new,31,38,40
[1139]_30-11-2014_2140.jpg,2014-11-30 08:40:20,41,train,40,41,41
[1140]_30-11-2014_2150.jpg,2014-11-30 08:50:20,39,train,37,38,38
[1141]_30-11-2014_2200.jpg,2014-11-30 09:00:20,36,train,36,36,36
[1142]_30-11-2014_2210.jpg,2014-11-30 09:10:20,,new,33,33,33
[1143]_30-11-2014_2220.jpg,2014-11-30 09:20:20,33,train,30,33,33
[1144]_30-11-2014_2230.jpg,2014-11-30 09:30:20,,new,30,32,33
[1145]_30-11-2014_2240.jpg,2014-11-30 09:40:20,,new,25,31,32
[1146]_30-11-2014_2250.jpg,2014-11-30 09:50:20,,new,25,28,29
[1147]_30-11-2014_2300.jpg,2014-11-30 10:00:20,,new,25,28,28
[1148]_30-11-2014_2310.jpg,2014-11-30 10:10:20,28,test,25,29,30
[1149]_30-11-2014_2320.jpg,2014-11-30 10:20:20,27,train,27,27,27
[1150]_30-11-2014_2330.jpg,2014-11-30 10:30:20,,new,23,25,25
[1151]_30-11-2014_2340.jpg,2014-11-30 10:40:20,,new,21,25,25
[1152]_30-11-2014_2350.jpg,2014-11-30 10:50:20,23,train,22,23,23
[1153]_01-12-2014_0000.jpg,2014-11-30 11:00:20,,new,19,23,23
[1154]_01-12-2014_0010.jpg,2014-11-30 11:10:20,,new,21,23,23
[1155]_01-12-2014_0020.jpg,2014-11-30 11:20:20,,new,23,24,24
[1156]_01-12-2014_0030.jpg,2014-11-30 11:30:20,,new,21,22,23
[1157]_01-12-2014_0040.jpg,2014-11-30 11:40:20,,new,19,20,21
[1158]_01-12-2014_0050.jpg,2014-11-30 11:50:20,,new,18,20,20
[1159]_01-12-2014_0100.jpg,2014-11-30 12:00:20,,new,21,21,21
[1160]_01-12-2014_0110.jpg,2014-11-30 12:10:20,,new,16,18,18
[1161]_01-12-2014_0120.jpg,2014-11-30 12:20:20,,new,14,18,18
[1162]_01-12-2014_0130.jpg,2014-11-30 12:30:20,,new,14,18,19
[1163]_01-12-2014_0140.jpg,2014-11-30 12:40:20,,new,11,16,17
[1164]_01-12-2014_0150.jpg,2014-11-30 12:50:20,,new,12,14,16
[1165]_01-12-2014_0200.jpg,2014-11-30 13:00:20,,new,12,14,17
[1166]_01-12-2014_0210.jpg,2014-11-30 13:10:20,,new,12,14,15
[1167]_01-12-2014_0220.jpg,2014-11-30 13:20:20,,new,15,17,19
[1168]_01-12-2014_0230.jpg,2014-11-30 13:30:20,,new,15,17,18
[1169]_01-12-2014_0240.jpg,2014-11-30 13:40:20,,new,15,17,18
[1170]_01-12-2014_0250.jpg,2014-11-30 13:50:20,,new,17,20,22
[1171]_01-12-2014_0300.jpg,2014-11-30 14:00:20,,new,17,19,20
[1172]_01-12-2014_0310.jpg,2014-11-30 14:10:20,,new,18,20,21
[1173]_01-12-2014_0320.jpg,2014-11-30 14:20:20,,new,14,18,18
[1174]_01-12-2014_0330.jpg,2014-11-30 14:30:20,,new,17,21,21
[1175]_01-12-2014_0340.jpg,2014-11-30 14:40:20,,new,19,22,22
[1176]_01-12-2014_0350.jpg,2014-11-30 14:50:20,,new,19,21,21
[1177]_01-12-2014_0400.jpg,2014-11-30 15:00:20,,new,20,22,22
[1178]_01-12-2014_0410.jpg,2014-11-30 15:10:20,,new,20,22,23
[1179]_01-12-2014_0420.jpg,2014-11-30 15:20:20,,new,20,24,26
[1180]_01-12-2014_0430.jpg,2014-11-30 15:30:20,,new,21,23,23
[1181]_01-12-2014_0440.jpg,2014-11-30 15:40:20,,new,23,23,23
[1182]_01-12-2014_0450.jpg,2014-11-30 15:50:20,,new,22,22,22
[1183]_01-12-2014_0500.jpg,2014-11-30 16:00:20,,new,19,22,23
[1184]_01-12-2014_0510.jpg,2014-11-30 16:10:20,,new,18,19,19
[1185]_01-12-2014_0520.jpg,2014-11-30 16:20:20,,new,20,20,20
[1186]_01-12-2014_0530.jpg,2014-11-30 16:30:20,,new,20,20,20
[1187]_01-12-2014_0540.jpg,2014-11-30 16:40:20,,new,18,19,19
[1188]_01-12-2014_0550.jpg,2014-11-30 16:50:20,,new,17,18,20
[1189]_01-12-2014_0600.jpg,2014-11-30 17:00:20,,new,16,18,19
[1190]_01-12-2014_0610.jpg,2014-11-30 17:10:20,,new,19,23,25
[1191]_01-12-2014_0620.jpg,2014-11-30 17:20:20,23,train,22,22,24
[1192]_01-12-2014_0630.jpg,2014-11-30 17:30:20,22,train,22,22,22
[1193]_01-12-2014_0640.jpg,2014-11-30 17:40:20,,new,20,21,22
[1194]_01-12-2014_0650.jpg,2014-11-30 17:50:20,22,train,22,22,22
[1195]_01-12-2014_0700.jpg,2014-11-30 18:00:20,,new,22,22,22
[1196]_01-12-2014_0710.jpg,2014-11-30 18:10:20,,new,20,22,22
[1197]_01-12-2014_0720.jpg,2014-11-30 18:20:20,,new,22,24,25
[1198]_01-12-2014_0740.jpg,2014-11-30 18:40:20,,new,23,24,25
[1199]_01-12-2014_0750.jpg,2014-11-30 18:50:20,23,test,22,23,24
[1200]_01-12-2014_0800.jpg,2014-11-30 19:00:20,,new,24,26,26
[1201]_01-12-2014_0810.jpg,2014-11-30 19:10:20,,new,23,24,26
[1202]_01-12-2014_0820.jpg,2014-11-30 19:20:20,,new,21,25,25
[1203]_01-12-2014_0830.jpg,2014-11-30 19:30:20,,new,26,26,27
[1204]_01-12-2014_0840.jpg,2014-11-30 19:40:20,27,train,27,28,28
[1205]_01-12-2014_0850.jpg,2014-11-30 19:50:20,27,train,25,27,29
[1206]_01-12-2014_0900.jpg,2014-11-30 20:00:20,,new,26,27,28
[1207]_01-12-2014_0910.jpg,2014-11-30 20:10:20,,new,26,27,28
[1208]_01-12-2014_0920.jpg,2014-11-30 20:20:20,,new,24,26,28
[1209]_01-12-2014_0930.jpg,2014-11-30 20:30:20,,new,25,27,29
[1210]_01-12-2014_0940.jpg,2014-11-30 20:40:20,,new,23,29,32
[1211]_01-12-2014_0950.jpg,2014-11-30 20:50:20,,new,24,28,29
[1212]_01-12-2014_1000.jpg,2014-11-30 21:00:20,,new,27,30,31
[1213]_01-12-2014_1010.jpg,2014-11-30 21:10:20,29,train,29,29,30
[1214]_01-12-2014_1020.jpg,2014-11-30 21:20:20,,new,28,30,33
[1215]_01-12-2014_1030.jpg,2014-11-30 21:30:20,,new,28,30,32
[1216]_01-12-2014_1040.jpg,2014-11-30 21:40:20,,new,29,33,35
[1217]_01-12-2014_1050.jpg,2014-11-30 21:50:20,,new,29,32,32
[1218]_01-12-2014_1100.jpg,2014-11-30 22:00:20,,new,33,34,36
[1219]_01-12-2014_1110.jpg,2014-11-30 22:10:20,,new,29,30,31
[1220]_01-12-2014_1120.jpg,2014-11-30 22:20:20,,new,29,30,31
[1221]_01-12-2014_1130.jpg,2014-11-30 22:30:20,,new,31,31,31
